Port Name,State,Port Code,Border,Date,Measure,Value
Alcan,AK,3104,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1414
Alcan,AK,3104,US-Canada Border,2/1/2020 00:00,Personal Vehicles,763
Alcan,AK,3104,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,412
Alcan,AK,3104,US-Canada Border,2/1/2020 00:00,Truck Containers Full,122
Alcan,AK,3104,US-Canada Border,2/1/2020 00:00,Trucks,545
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Bus Passengers,1174
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Buses,36
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,68630
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Personal Vehicles,31696
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,1875
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Truck Containers Full,13160
Alexandria Bay,NY,708,US-Canada Border,2/1/2020 00:00,Trucks,14897
Algonac,MI,3814,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,5173
Algonac,MI,3814,US-Canada Border,2/1/2020 00:00,Personal Vehicles,2701
Ambrose,ND,3410,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,274
Ambrose,ND,3410,US-Canada Border,2/1/2020 00:00,Personal Vehicles,129
Ambrose,ND,3410,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,2
Ambrose,ND,3410,US-Canada Border,2/1/2020 00:00,Trucks,2
Andrade,CA,2502,US-Mexico Border,2/1/2020 00:00,Pedestrians,115655
Andrade,CA,2502,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,82972
Andrade,CA,2502,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,44277
Antler,ND,3413,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,911
Antler,ND,3413,US-Canada Border,2/1/2020 00:00,Personal Vehicles,451
Antler,ND,3413,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,136
Antler,ND,3413,US-Canada Border,2/1/2020 00:00,Trucks,140
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Bus Passengers,229
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Buses,9
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Pedestrians,25
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,19445
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Personal Vehicles,11293
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,507
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Truck Containers Full,28
Baudette,MN,3424,US-Canada Border,2/1/2020 00:00,Trucks,543
Beecher Falls,VT,206,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,4524
Beecher Falls,VT,206,US-Canada Border,2/1/2020 00:00,Personal Vehicles,2779
Beecher Falls,VT,206,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,641
Beecher Falls,VT,206,US-Canada Border,2/1/2020 00:00,Truck Containers Full,291
Beecher Falls,VT,206,US-Canada Border,2/1/2020 00:00,Trucks,942
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Bus Passengers,13565
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Buses,758
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,490925
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Personal Vehicles,275045
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,10090
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Rail Containers Full,7296
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Train Passengers,3283
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Trains,164
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,9534
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Truck Containers Full,18745
Blaine,WA,3004,US-Canada Border,2/1/2020 00:00,Trucks,27772
Boquillas,TX,2410,US-Mexico Border,2/1/2020 00:00,Pedestrians,3036
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Bus Passengers,23
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Buses,1
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Pedestrians,2
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,3042
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Personal Vehicles,1805
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,463
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Rail Containers Full,635
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Train Passengers,48
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Trains,24
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,15
Boundary,WA,3015,US-Canada Border,2/1/2020 00:00,Trucks,15
Bridgewater,ME,127,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,4818
Bridgewater,ME,127,US-Canada Border,2/1/2020 00:00,Personal Vehicles,2740
Bridgewater,ME,127,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,186
Bridgewater,ME,127,US-Canada Border,2/1/2020 00:00,Truck Containers Full,31
Bridgewater,ME,127,US-Canada Border,2/1/2020 00:00,Trucks,218
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Bus Passengers,3072
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Buses,469
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Pedestrians,232880
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,638585
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,361923
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Rail Containers Empty,7226
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Rail Containers Full,923
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Trains,84
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,12733
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,10313
Brownsville,TX,2301,US-Mexico Border,2/1/2020 00:00,Trucks,23012
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Bus Passengers,17341
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Buses,747
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Pedestrians,8443
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,603760
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Personal Vehicles,296867
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,2739
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Rail Containers Full,8933
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Train Passengers,707
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Trains,155
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,17323
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Truck Containers Full,51203
Buffalo-Niagara Falls,NY,901,US-Canada Border,2/1/2020 00:00,Trucks,67684
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Bus Passengers,178
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Buses,7
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Pedestrians,289
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,65505
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Personal Vehicles,40956
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,58
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Rail Containers Full,75
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Train Passengers,26
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Trains,12
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,1589
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Truck Containers Full,2868
Calais,ME,115,US-Canada Border,2/1/2020 00:00,Trucks,4395
Calexico,CA,2503,US-Mexico Border,2/1/2020 00:00,Pedestrians,280949
Calexico,CA,2503,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,678645
Calexico,CA,2503,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,419497
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Bus Passengers,3880
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Buses,97
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Pedestrians,36008
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,401101
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,239387
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Rail Containers Empty,526
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Rail Containers Full,45
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Train Passengers,18
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Trains,17
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,14588
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,18946
Calexico East,CA,2507,US-Mexico Border,2/1/2020 00:00,Trucks,33203
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Bus Passengers,51
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Buses,3
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,2208
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Personal Vehicles,1100
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,101
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Truck Containers Full,290
Carbury,ND,3421,US-Canada Border,2/1/2020 00:00,Trucks,246
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,126874
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Personal Vehicles,55925
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,431
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Rail Containers Full,2523
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Trains,46
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,3404
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Truck Containers Full,20016
Champlain-Rouses Point,NY,712,US-Canada Border,2/1/2020 00:00,Trucks,22589
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,56554
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,28073
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,122
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,347
Columbus,NM,2406,US-Mexico Border,2/1/2020 00:00,Trucks,468
Cross Border Xpress,CA,2582,US-Mexico Border,2/1/2020 00:00,Pedestrians,127902
Dalton Cache,AK,3106,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,787
Dalton Cache,AK,3106,US-Canada Border,2/1/2020 00:00,Personal Vehicles,376
Dalton Cache,AK,3106,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,66
Dalton Cache,AK,3106,US-Canada Border,2/1/2020 00:00,Truck Containers Full,9
Dalton Cache,AK,3106,US-Canada Border,2/1/2020 00:00,Trucks,76
Danville,WA,3012,US-Canada Border,2/1/2020 00:00,Pedestrians,5
Danville,WA,3012,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,3079
Danville,WA,3012,US-Canada Border,2/1/2020 00:00,Personal Vehicles,2093
Danville,WA,3012,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,37
Danville,WA,3012,US-Canada Border,2/1/2020 00:00,Truck Containers Full,21
Danville,WA,3012,US-Canada Border,2/1/2020 00:00,Trucks,58
Del Bonita,MT,3322,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,4007
Del Bonita,MT,3322,US-Canada Border,2/1/2020 00:00,Personal Vehicles,1697
Del Bonita,MT,3322,US-Canada Border,2/1/2020 00:00,Truck Containers Full,40
Del Bonita,MT,3322,US-Canada Border,2/1/2020 00:00,Trucks,40
Del Rio,TX,2302,US-Mexico Border,2/1/2020 00:00,Pedestrians,18975
Del Rio,TX,2302,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,203944
Del Rio,TX,2302,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,120630
Del Rio,TX,2302,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,1717
Del Rio,TX,2302,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,4285
Del Rio,TX,2302,US-Mexico Border,2/1/2020 00:00,Trucks,5935
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Bus Passengers,3640
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Buses,106
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Pedestrians,26
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,54950
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Personal Vehicles,28227
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,909
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Truck Containers Full,5497
Derby Line,VT,209,US-Canada Border,2/1/2020 00:00,Trucks,6402
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Bus Passengers,7105
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Buses,770
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,502088
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Personal Vehicles,314509
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,3402
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Rail Containers Full,7983
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Train Passengers,405
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Trains,144
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,30365
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Truck Containers Full,91828
Detroit,MI,3801,US-Canada Border,2/1/2020 00:00,Trucks,124071
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Bus Passengers,1100
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Buses,210
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Pedestrians,73203
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,190627
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,116495
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,952
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,1349
Douglas,AZ,2601,US-Mexico Border,2/1/2020 00:00,Trucks,2287
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Bus Passengers,73
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Buses,3
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,6201
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Personal Vehicles,2932
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,341
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Truck Containers Full,1788
Dunseith,ND,3422,US-Canada Border,2/1/2020 00:00,Trucks,2077
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Bus Passengers,5360
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Buses,283
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Pedestrians,59572
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,461922
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,229709
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Rail Containers Empty,14380
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Rail Containers Full,12033
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Trains,265
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,5075
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,9105
Eagle Pass,TX,2303,US-Mexico Border,2/1/2020 00:00,Trucks,14204
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Bus Passengers,230
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Buses,7
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Pedestrians,170
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,8042
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Personal Vehicles,3829
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,496
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Rail Containers Full,9728
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Train Passengers,170
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Trains,85
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,820
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Truck Containers Full,3848
Eastport,ID,3302,US-Canada Border,2/1/2020 00:00,Trucks,4487
Eastport,ME,103,US-Canada Border,2/1/2020 00:00,Pedestrians,2
Eastport,ME,103,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,10590
Eastport,ME,103,US-Canada Border,2/1/2020 00:00,Personal Vehicles,7125
Eastport,ME,103,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,61
Eastport,ME,103,US-Canada Border,2/1/2020 00:00,Truck Containers Full,85
Eastport,ME,103,US-Canada Border,2/1/2020 00:00,Trucks,146
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Bus Passengers,22909
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Buses,1531
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Pedestrians,489272
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,1504954
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,891337
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Rail Containers Empty,4922
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Rail Containers Full,2659
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Trains,98
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,25435
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,37230
El Paso,TX,2402,US-Mexico Border,2/1/2020 00:00,Trucks,62892
Ferry,WA,3013,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1030
Ferry,WA,3013,US-Canada Border,2/1/2020 00:00,Personal Vehicles,559
Ferry,WA,3013,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,5
Ferry,WA,3013,US-Canada Border,2/1/2020 00:00,Trucks,5
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Bus Passengers,789
Fort Fairfield,ME,107,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,10425
Fort Fairfield,ME,107,US-Canada Border,2/1/2020 00:00,Personal Vehicles,6451
Fort Fairfield,ME,107,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,281
Fort Fairfield,ME,107,US-Canada Border,2/1/2020 00:00,Truck Containers Full,59
Fort Fairfield,ME,107,US-Canada Border,2/1/2020 00:00,Trucks,340
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Bus Passengers,18
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Buses,1
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Pedestrians,48
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,10868
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Personal Vehicles,7830
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,815
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Truck Containers Full,80
Fort Kent,ME,110,US-Canada Border,2/1/2020 00:00,Trucks,895
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Bus Passengers,36
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Buses,1
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,1844
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Personal Vehicles,898
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,99
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Truck Containers Full,321
Fortuna,ND,3417,US-Canada Border,2/1/2020 00:00,Trucks,420
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Bus Passengers,384
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Buses,39
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,8786
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Personal Vehicles,4088
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,1638
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Truck Containers Full,722
Frontier,WA,3020,US-Canada Border,2/1/2020 00:00,Trucks,2174
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Buses,33
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,24561
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Personal Vehicles,12256
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,415
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Truck Containers Full,692
Grand Portage,MN,3613,US-Canada Border,2/1/2020 00:00,Trucks,1095
Hannah,ND,3408,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,89
Hannah,ND,3408,US-Canada Border,2/1/2020 00:00,Personal Vehicles,57
Hannah,ND,3408,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,11
Hannah,ND,3408,US-Canada Border,2/1/2020 00:00,Trucks,11
Hansboro,ND,3415,US-Canada Border,2/1/2020 00:00,Bus Passengers,79
Hansboro,ND,3415,US-Canada Border,2/1/2020 00:00,Buses,3
Hansboro,ND,3415,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,817
Hansboro,ND,3415,US-Canada Border,2/1/2020 00:00,Personal Vehicles,395
Hansboro,ND,3415,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,19
Hansboro,ND,3415,US-Canada Border,2/1/2020 00:00,Trucks,19
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Bus Passengers,19145
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Buses,1557
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Pedestrians,178722
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Personal Vehicle Passengers,608793
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Personal Vehicles,303087
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Truck Containers Empty,18891
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Truck Containers Full,35479
Hidalgo,TX,2305,US-Mexico Border,2/1/2020 00:00,Trucks,54368
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Bus Passengers,3829
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Buses,173
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,56013
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Personal Vehicles,25640
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,106
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Rail Containers Full,840
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Train Passengers,30
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Trains,19
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,1474
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Truck Containers Full,6259
Highgate Springs-Alburg,VT,212,US-Canada Border,2/1/2020 00:00,Trucks,7640
Houlton,ME,106,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,26053
Houlton,ME,106,US-Canada Border,2/1/2020 00:00,Personal Vehicles,13596
Houlton,ME,106,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,1471
Houlton,ME,106,US-Canada Border,2/1/2020 00:00,Truck Containers Full,5367
Houlton,ME,106,US-Canada Border,2/1/2020 00:00,Trucks,6837
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Bus Passengers,664
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Buses,24
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Pedestrians,341
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,39639
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Personal Vehicles,22690
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,13726
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Rail Containers Full,46343
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Train Passengers,574
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Trains,331
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,579
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Truck Containers Full,796
International Falls-Ranier,MN,3604,US-Canada Border,2/1/2020 00:00,Trucks,1386
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Bus Passengers,96
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Buses,3
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Pedestrians,3
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Personal Vehicle Passengers,13815
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Personal Vehicles,7887
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Rail Containers Empty,739
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Rail Containers Full,554
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Train Passengers,36
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Trains,37
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Truck Containers Empty,6013
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Truck Containers Full,1660
Jackman,ME,104,US-Canada Border,2/1/2020 00:00,Trucks,7621
Lancaster,MN,3430,US-Canada Border,2/1/2020 00:00,Bus Passengers,67
